state,year,pctblack_10plus,pctblack_under10,pctblack_prisonpop,pctblack_statepop,rri_10plus,rri_under10,rri_statepop,numwomen_10plus,numwomen_under10,numwomen_prisonpop,pctwomen_10plus,los_mean_notviol,los_mean_violent,los_mean_all,los_90thpct_notviol,los_90thpct_violent,los_90thpct_all,yrendpop_notviol,yrendpop_violent,yrendpop_all,los_0_2_count,los_2_5_count,los_5_10_count,los_10_15_count,los_15_20_count,los_20_25_count,los_25plus_count,los_10plus_count,los_0_2_pct,los_2_5_pct,los_5_10_pct,los_10_15_pct,los_15_20_pct,los_20_25_pct,los_25plus_pct,los_10plus_pct,los_meantop10,los_meanbottom90
MO,2012,0.52852923,0.35253406,0.37729031,0.11727139,4.5068898,3.0061388,3.217241,143,2564,2707,0.052826006,1.8650194,6.7079072,4.2924771,4.2929502,17.46475,12.711842,15595,15676,31273,16834,6337,3703,1956,1311,677,455,4399,0.53829181,0.20263486,0.11840885,0.062545963,0.041921146,0.021648066,0.014549292,0.14066447,19.411364,2.6163602
MO,2013,0.51834238,0.3504611,0.37397704,0.11768354,4.4045444,2.9779956,3.1778193,141,2642,2783,0.050664749,1.8421485,6.8234825,4.2964311,4.2108145,17.9603,12.873374,15961,15540,31526,17308,5944,3858,1935,1236,731,514,4416,0.54900718,0.18854278,0.12237518,0.061377909,0.039205734,0.023187211,0.016304003,0.14007486,19.790754,2.5945971
MO,2014,0.51564258,0.33764994,0.36259541,0.11792783,4.3725266,2.8631911,3.0747228,147,2893,3040,0.048355263,1.892539,6.9072566,4.3238654,4.0438056,18.376455,13.043121,16037,15444,31702,17641,5687,3931,1917,1166,793,567,4443,0.5564633,0.17938931,0.12399849,0.06046937,0.036780015,0.025014196,0.017885307,0.14014889,20.165962,2.577318
MS,2004,0.72448981,0.68439674,0.68764198,0.3649759,1.9850347,1.8751833,1.884075,56,1505,1561,0.035874441,2.0930109,5.8366046,3.6384447,5.2128677,13.46475,8.876112,11361,7994,19372,9875,4849,3080,860,360,253,95,1568,0.50975633,0.25030974,0.15899237,0.044393972,0.018583523,0.013060086,0.004903985,0.080941565,14.735496,2.4239402
MS,2005,0.74547577,0.68113595,0.6867488,0.36525664,2.0409644,1.8648148,1.8801816,60,1632,1692,0.035460994,2.1393523,6.0111804,3.7637398,5.3771391,13.79603,9.3771391,11385,8238,19636,10068,4700,3155,960,357,269,127,1713,0.51273173,0.23935628,0.16067427,0.048889793,0.018180892,0.013699328,0.006467713,0.087237723,15.221981,2.5047064
MS,2006,0.75104821,0.67714047,0.68389541,0.36860797,2.0375257,1.8370208,1.8553462,65,1755,1820,0.035714287,2.0834453,6.0037785,3.6935167,5.1252565,13.87269,9.6290216,12285,8576,20876,11007,4921,3040,1113,371,271,153,1908,0.52725619,0.23572524,0.14562176,0.053314812,0.017771604,0.012981414,0.00732899,0.091396816,15.344051,2.4131906
MS,2007,0.7625528,0.6751169,0.68383145,0.36953437,2.0635505,1.8269393,1.8505219,68,1864,1932,0.035196688,2.1577489,6.0963283,3.7790017,5.1252565,14.291581,9.9575634,12567,8802,21381,11112,5174,2964,1280,402,265,184,2131,0.51971376,0.24199055,0.13862775,0.059866235,0.018801739,0.012394181,0.008605772,0.099667929,15.696361,2.4597347
MS,2008,0.77208483,0.674793,0.68482667,0.37050945,2.0838466,1.8212572,1.848338,73,1864,1937,0.037687145,2.1450009,6.0222321,3.7796371,5.0458589,14.294319,10.212183,12688,9256,21953,11389,5447,2853,1340,463,239,222,2264,0.51879013,0.24812098,0.12995946,0.061039492,0.021090511,0.010886895,0.010112513,0.10312941,16.009581,2.4285216
MS,2009,0.76416337,0.66261512,0.67347991,0.37076336,2.0610542,1.7871644,1.8164684,83,1630,1713,0.048453007,1.9559855,6.0106406,3.8063612,4.7118411,14.379192,10.631075,11560,9714,21282,11503,4734,2768,1306,503,215,253,2277,0.54050374,0.22244149,0.13006297,0.061366413,0.023634996,0.010102434,0.011887981,0.10699183,16.67647,2.3943939
MS,2010,0.75178796,0.65635943,0.66719198,0.37198836,2.0209987,1.7644624,1.7935829,84,1410,1494,0.056224901,1.9584584,6.2501554,3.9673767,4.7118411,15.04449,10.959617,11137,9801,20940,10945,4841,2777,1287,579,233,278,2377,0.52268386,0.23118433,0.132617,0.061461318,0.027650429,0.01112703,0.013276027,0.1135148,17.336445,2.495312
MS,2011,0.74400651,0.65441686,0.66478556,0.37254074,1.9971145,1.7566316,1.784464,85,1473,1558,0.054557126,1.9487315,6.4723682,4.0465298,4.6297059,15.627652,11.208761,11403,9861,21264,10958,4996,2849,1256,678,232,295,2461,0.51533109,0.23495109,0.13398232,0.059066966,0.031884875,0.010910459,0.013873213,0.11573552,17.701435,2.5431001
MS,2012,0.74970299,0.64938885,0.66094732,0.37299091,2.0099766,1.7410313,1.77202,84,1521,1605,0.052336447,1.8953512,6.6309381,4.0530467,4.4626966,16.043806,11.126626,11928,9985,21914,11408,5054,2927,1236,740,249,300,2525,0.52058047,0.23062882,0.13356759,0.0564023,0.033768367,0.011362599,0.013689878,0.11522315,17.802185,2.5310943
MS,2013,0.75149477,0.65152806,0.66399479,0.37390503,2.0098546,1.7424961,1.775838,86,1424,1510,0.056953643,2.0335701,6.9804912,4.3468056,4.7967148,16.796715,11.797399,11424,10034,21458,10588,5018,3176,1229,815,308,324,2676,0.49342903,0.23385218,0.14801006,0.057274677,0.037981171,0.014353621,0.015099264,0.12470873,18.656691,2.7632377
MS,2014,0.75204265,0.65547532,0.67042452,0.37508047,2.0050168,1.7475592,1.7874151,78,1167,1245,0.062650606,2.2863076,7.3026438,5.0457892,5.544148,17.544147,13.544147,8181,10003,18184,7975,4190,3204,1278,851,339,347,2815,0.43857238,0.23042235,0.17619886,0.070281565,0.046799384,0.018642763,0.01908271,0.15480642,20.433298,3.344837
MT,2010,0.031620555,0.029569892,0.029778672,0.004324464,7.312017,6.8378167,6.8860955,6,178,184,0.032608695,1.8615745,4.5019836,3.2779388,4.4626966,11.293634,10.209446,1152,1333,2485,1411,558,263,201,27,24,1,253,0.56780684,0.22454728,0.10583501,0.080885313,0.010865191,0.009657947,0.000402414,0.10181087,13.589167,2.1450396
MT,2011,0.03065134,0.027360989,0.02770083,0.005156623,5.9440722,5.3059897,5.3718934,6,192,198,0.030303031,1.9274899,4.5506473,3.3600016,4.6297059,12.29295,10.461328,1147,1380,2527,1434,552,280,208,24,23,6,261,0.56747133,0.21844085,0.11080332,0.082311042,0.009497427,0.009101702,0.002374357,0.10328453,14.302587,2.1478999
MT,2012,0.025925925,0.026075022,0.026058631,0.005772233,4.4914899,4.5173202,4.5144806,4,186,190,0.021052632,2.0954533,4.8546748,3.6087561,5.1279945,13.295004,10.798083,1109,1347,2456,1353,553,280,194,43,17,16,270,0.55089575,0.22516286,0.11400651,0.078990228,0.017508144,0.006921824,0.006514658,0.10993485,15.129263,2.3321733
MT,2013,0.022058824,0.025745258,0.025341915,0.00570681,3.8653507,4.5113215,4.4406443,5,186,191,0.02617801,2.0247798,4.8738165,3.6005745,5.0431213,14.294319,11.04449,1111,1375,2486,1384,546,284,182,56,16,18,272,0.55671763,0.21962993,0.11423974,0.073209979,0.022526147,0.006436042,0.007240547,0.10941271,15.823092,2.2522216
MT,2014,0.025925925,0.027826855,0.027624309,0.005833363,4.4444218,4.7702942,4.7355719,4,196,200,0.02,2.0290754,4.8754015,3.5811369,4.7118411,14.959617,10.376454,1119,1394,2534,1472,518,274,117,116,17,20,270,0.58089978,0.2044199,0.10812944,0.04617206,0.045777425,0.006708761,0.00789266,0.10655091,16.152767,2.1867385
NC,2000,0.59107018,0.63515496,0.63071489,0.2179843,2.7115264,2.9137647,2.8933959,64,1433,1497,0.042752173,2.8635523,5.2768517,4.1715331,8.0438061,12.462697,10.045175,12890,15092,28019,13362,5950,5885,1576,645,424,177,2822,0.47689068,0.2123559,0.21003605,0.056247547,0.023020094,0.015132588,0.006317142,0.10071737,15.887679,2.8758795
NC,2001,0.59090906,0.62700266,0.6229831,0.21783489,2.7126465,2.8783391,2.8598866,70,1454,1524,0.04593176,2.7957287,5.3840342,4.2175422,8.2929497,12.711842,10.546202,12870,15544,28447,13619,6449,5211,1862,638,453,215,3168,0.47874996,0.22670229,0.18318276,0.065455057,0.022427673,0.015924351,0.007557915,0.111365,16.391216,2.8926971
NC,2002,0.6052193,0.61725742,0.6157946,0.21793625,2.7770474,2.8322842,2.8255723,85,1585,1670,0.050898202,2.7500024,5.5301948,4.2667193,8.3778238,13.125257,10.874743,13495,16130,29643,14125,7028,4888,2169,707,459,267,3602,0.47650373,0.23708801,0.16489559,0.073170729,0.023850488,0.015484263,0.009007186,0.12151267,16.735746,2.9026864
NC,2003,0.61474586,0.6038363,0.6052745,0.21803001,2.8195469,2.76951,2.7761064,97,1628,1725,0.056231882,2.7449291,5.7154088,4.3601995,7.542779,13.544147,11.290896,13771,16362,30145,14044,7379,4748,2442,781,435,316,3974,0.46588159,0.24478355,0.15750539,0.081008457,0.025908111,0.014430254,0.010482667,0.13182949,17.113443,2.963773
NC,2004,0.63027591,0.59251523,0.59759539,0.21801892,2.890923,2.7177238,2.7410254,103,1760,1863,0.055287171,2.6898685,5.7872677,4.3398395,6.7132101,13.798768,11.63039,14747,16769,31523,14935,7544,4803,2602,819,455,365,4241,0.47378105,0.23931733,0.15236494,0.082542904,0.025981029,0.014433905,0.011578848,0.13453668,17.396664,2.9173043
NC,2005,0.62808961,0.58138365,0.58766347,0.21783543,2.8833218,2.6689122,2.6977406,100,1848,1948,0.051334701,2.6722267,5.9287314,4.3911018,6.4640656,14.212183,11.797399,15215,16977,32197,15227,7623,5018,2581,883,467,398,4329,0.47293225,0.23676118,0.15585303,0.080162749,0.027424915,0.014504457,0.0123614,0.13445352,17.575624,2.9270146
NC,2006,0.62387437,0.57892352,0.58481318,0.21776709,2.8648698,2.6584527,2.6854985,99,1902,2001,0.049475264,2.6366215,6.0377998,4.4186788,6.3764544,14.543464,12.043806,15749,17301,33055,15445,7934,5345,2447,1004,447,433,4331,0.46725154,0.24002421,0.1617002,0.074028134,0.03037362,0.013522916,0.01309938,0.13102405,17.88456,2.9362879
NC,2007,0.629547,0.57318026,0.58064419,0.21778503,2.8906808,2.6318624,2.6661346,106,1921,2027,0.052294031,2.6453738,6.1852198,4.4730463,6.3764544,15.123888,12.29295,16379,17457,33840,15979,7753,5627,2382,1172,480,447,4481,0.47219267,0.22910756,0.1662825,0.070390068,0.034633569,0.014184397,0.01320922,0.13241726,18.10606,2.9667172
NC,2008,0.62200958,0.56882811,0.57579732,0.21804965,2.8526053,2.6087091,2.6406708,112,2037,2149,0.052117262,2.5997584,6.2218666,4.4358344,6.4640656,15.378508,12.043806,17313,17770,35087,16905,7832,5752,2309,1338,503,448,4598,0.48180237,0.22321658,0.16393536,0.065807849,0.038133781,0.014335793,0.012768262,0.13104568,18.212103,2.9098382
NC,2009,0.61972129,0.56849182,0.57529294,0.21852146,2.8359745,2.6015377,2.6326611,115,2093,2208,0.052083332,2.6422019,6.3013687,4.4889479,6.6310744,15.797399,12.125941,17672,18001,35674,17217,7828,5893,2276,1477,509,474,4736,0.48262039,0.21943152,0.16519034,0.06379997,0.041402701,0.014268095,0.013286987,0.13275775,18.449276,2.9486148
NC,2010,0.61430293,0.56747013,0.57393694,0.21901608,2.8048303,2.5909977,2.6205242,136,2102,2238,0.060768545,2.6868472,6.4547849,4.5991921,6.6283369,16.29295,12.462697,17754,18297,36051,16858,8390,5825,2350,1549,573,506,4978,0.46761534,0.23272586,0.16157666,0.065185435,0.04296691,0.01589415,0.014035672,0.13808216,18.896254,3.0292621
NC,2011,0.61108977,0.56318229,0.57015586,0.21951586,2.7838068,2.5655653,2.5973334,142,2028,2170,0.065437786,2.7712693,6.7360973,4.7741685,6.6283369,17.043121,12.873374,17718,18088,35806,16055,8759,5780,2473,1524,679,536,5212,0.44838855,0.24462381,0.16142546,0.069066636,0.042562701,0.018963302,0.014969558,0.1455622,19.441305,3.1543927
NC,2012,0.60301971,0.55401814,0.56159276,0.22000907,2.7408857,2.5181603,2.5525892,155,2022,2177,0.071198896,2.8623402,7.0260463,4.9612584,6.7980833,17.713894,13.379877,17423,17711,35134,15301,8665,5737,2582,1445,808,596,5431,0.43550408,0.2466272,0.16328911,0.073490068,0.041128252,0.022997666,0.016963625,0.15457961,20.126656,3.2977159
NC,2013,0.59583557,0.54216909,0.55074978,0.22059977,2.7009799,2.4577048,2.4966018,148,2096,2244,0.065953657,2.8394296,7.3679476,5.0691862,6.7980833,18.631075,13.79603,17807,17315,35143,15487,8148,5889,2579,1416,976,648,5619,0.44068521,0.23185271,0.16757248,0.073385879,0.04029252,0.027772244,0.01843895,0.15988959,20.748447,3.3415203
NC,2014,0.59213674,0.53194577,0.54186624,0.22106101,2.6786122,2.4063301,2.4512069,157,2254,2411,0.065118209,2.8120294,7.6401324,5.1419168,6.7104721,19.378508,14.209446,18334,17137,35494,15982,7656,6006,2615,1400,1111,724,5850,0.45027328,0.21569842,0.1692117,0.073674425,0.039443288,0.031301066,0.020397814,0.16481659,21.351641,3.3562715
ND,2002,0,0.048579287,0.047237076,0.007764413,0,6.2566595,6.0837922,1,101,102,0.009803922,1.0414253,3.5362215,1.9920427,2.3764546,8.7967148,4.8733745,691,405,1122,811,200,80,18,7,2,4,31,0.72281641,0.17825311,0.071301244,0.01604278,0.006238859,0.001782531,0.003565062,0.027629234,9.607461,1.1475607
ND,2003,0,0.045608107,0.044189852,0.008260582,0,5.521174,5.3494844,1,106,107,0.009345794,0.94559753,3.3041358,1.868507,1.9575633,8.7967148,4.2929502,751,444,1222,929,187,68,23,9,3,3,38,0.76022911,0.15302782,0.055646483,0.018821605,0.007364975,0.002454992,0.002454992,0.031096563,9.4936571,1.0381821
ND,2004,0.021739131,0.042810984,0.042056076,0.009064611,2.398242,4.7228703,4.6395898,1,125,126,0.007936508,0.96080196,3.4436026,1.9392662,2.0451746,9.2950039,4.7967148,790,464,1284,972,200,66,28,10,5,3,46,0.75700933,0.15576324,0.051401868,0.021806853,0.007788162,0.003894081,0.002336449,0.035825547,9.8534374,1.0857102
ND,2005,0.022727273,0.050039094,0.049130764,0.0098748,2.3015425,5.0673528,4.975368,1,145,146,0.006849315,0.96179128,3.6269546,1.9703586,2.2943189,9.2922659,5.0431213,768,463,1323,974,216,89,28,8,5,3,44,0.73620558,0.1632653,0.067271352,0.021164021,0.006046863,0.00377929,0.002267574,0.033257749,9.9627609,1.1142687
ND,2006,0.018181818,0.050037909,0.048762735,0.010329185,1.7602373,4.8443232,4.7208695,1,155,156,0.006410257,1.0505108,3.643883,2.0508654,2.4613278,10.042437,4.9582477,844,530,1374,1014,227,78,37,9,5,4,55,0.73799127,0.16521107,0.056768559,0.026928676,0.006550218,0.00363901,0.002911208,0.040029112,10.332381,1.1633219
ND,2007,0.016666668,0.056843679,0.05511811,0.010701233,1.557453,5.3118815,5.1506319,3,141,144,0.020833334,1.1022342,3.6676118,2.1048801,2.5434635,10.543464,5.3771391,851,546,1397,1019,228,90,38,13,5,4,60,0.72942019,0.16320688,0.064423762,0.027201146,0.009305655,0.003579098,0.002863278,0.042949177,10.753211,1.1721497
ND,2008,0.016129032,0.059035279,0.057201929,0.011139516,1.4479114,5.2996268,5.1350465,3,158,161,0.018633541,1.1009811,3.4910779,2.1074243,2.5462012,9.8754282,5.0458589,840,611,1451,1072,231,86,35,17,5,5,62,0.73880082,0.15920055,0.059269469,0.024121296,0.011716058,0.003445899,0.003445899,0.042729151,11.004068,1.1272278
ND,2009,0.044117648,0.060055867,0.059333332,0.01228029,3.5925574,4.8904276,4.8315907,3,172,175,0.017142856,1.1257819,3.4956737,2.1037571,2.6310747,10.12731,4.9582477,881,619,1500,1126,227,79,38,20,4,6,68,0.75066668,0.15133333,0.052666668,0.025333334,0.013333334,0.002666667,0.004,0.045333333,11.110124,1.1252384
ND,2010,0.040540539,0.068990044,0.067567565,0.012622122,3.211864,5.4658041,5.3531065,3,169,172,0.017441861,1.2552794,3.5256395,2.2754076,2.8747432,10.795345,5.1252565,815,665,1480,1042,286,78,42,21,5,6,74,0.70405406,0.19324325,0.052702703,0.028378379,0.014189189,0.003378379,0.004054054,0.050000001,11.513538,1.2566489
ND,2011,0.027027028,0.06122449,0.059474412,0.013999177,1.9306154,4.373435,4.2484221,3,144,147,0.020408163,1.4185489,3.6908424,2.4880228,3.2087612,10.124572,5.7111568,744,686,1446,956,318,98,31,29,7,7,74,0.66113418,0.21991701,0.067773171,0.021438451,0.020055326,0.004840941,0.004840941,0.051175658,12.232182,1.4186332
ND,2012,0.02631579,0.067400277,0.065359481,0.015841598,1.6611828,4.2546387,4.1258135,2,171,173,0.011560693,1.3018141,3.6527183,2.4095395,3.2936344,9.2128677,5.798768,806,721,1530,1039,310,105,30,28,11,7,76,0.67908496,0.20261438,0.068627454,0.019607844,0.018300654,0.007189543,0.004575164,0.049673203,12.250934,1.3398229
ND,2013,0,0.065188169,0.062419564,0.018611824,0,3.5025136,3.3537586,2,157,159,0.012578616,1.2078136,3.4685001,2.2683287,3.0444901,8.3778238,5.8754277,825,729,1554,1104,255,129,30,21,11,4,66,0.71042472,0.16409266,0.083011582,0.019305019,0.013513514,0.007078507,0.002574003,0.042471044,11.546219,1.2624519
ND,2014,0,0.071604937,0.068598464,0.021082643,0,3.3963928,3.2537885,2,203,205,0.009756098,1.1377866,3.5284307,2.2362671,2.7104723,8.2929497,5.9575634,914,777,1691,1221,259,140,30,24,13,4,71,0.72205794,0.15316381,0.082791246,0.017740982,0.014192785,0.007687759,0.002365464,0.041986991,11.665966,1.1892112
NE,2000,0.37187499,0.24492069,0.25530285,0.041018892,9.0659447,5.9709239,6.224031,11,254,265,0.041509435,1.8005395,5.2273188,3.3668561,4.1259413,13.713895,8.6297054,2122,1751,3913,2290,820,483,153,76,49,42,320,0.58522874,0.20955789,0.12343471,0.039100435,0.019422438,0.012522361,0.010733453,0.081778683,15.886697,1.9887857
NE,2001,0.38461539,0.2406639,0.25253808,0.041716769,9.2196827,5.7689967,6.0536346,8,329,337,0.023738872,1.7733769,5.297946,3.418623,4.2108145,14.045175,9.0431213,2109,1791,3940,2361,771,483,145,82,52,46,325,0.59923857,0.19568528,0.12258884,0.036802031,0.020812184,0.01319797,0.011675127,0.082487307,16.291241,2.0004225
NE,2002,0.38304093,0.23846777,0.25067919,0.042163014,9.0847616,5.6558518,5.9454761,10,345,355,0.028169014,1.6664612,5.3040757,3.3732553,3.9589322,14.628337,9.0431213,2166,1843,4049,2483,760,464,149,90,51,52,342,0.61323786,0.18770067,0.1145962,0.036799211,0.02222771,0.012595703,0.012842678,0.084465303,16.39476,1.9339612
NE,2003,0.37567568,0.23145884,0.24463096,0.04280062,8.7773418,5.4078383,5.7155938,9,314,323,0.027863776,1.6164315,5.3596582,3.4287772,3.6276524,14.628337,9.3771391,2114,1897,4051,2484,758,439,168,91,54,57,370,0.61318195,0.1871143,0.10836831,0.041471243,0.02246359,0.013330042,0.0140706,0.091335475,16.702194,1.9624431
NE,2004,0.36103895,0.23519871,0.2470617,0.043354467,8.3276072,5.4250169,5.6986446,10,358,368,0.027173912,1.543967,5.2230506,3.4171221,3.4633813,13.631759,9.6317587,2029,2005,4084,2527,732,440,193,78,60,54,385,0.61875612,0.17923604,0.10773751,0.047257591,0.019098923,0.014691479,0.013222331,0.094270326,16.82472,1.9532833
NE,2005,0.34999999,0.23225483,0.24347629,0.043902431,7.9722238,5.2902498,5.5458498,10,414,424,0.023584906,1.5382766,5.0037937,3.3586354,3.5455167,13.377139,9.6290216,2035,2248,4407,2759,800,428,212,83,59,66,420,0.62604946,0.18152939,0.097118221,0.048105288,0.018833674,0.013387792,0.014976175,0.095302925,16.978209,1.8480196
NE,2006,0.34834123,0.23706897,0.2478241,0.04467158,7.7978263,5.3069305,5.5476904,10,399,409,0.024449877,1.539878,5.4846721,3.4735036,3.6303902,14.461328,9.7111568,2225,2137,4366,2682,844,418,209,81,64,68,422,0.61429226,0.19331196,0.095739804,0.047869902,0.01855245,0.014658727,0.015574897,0.09665598,17.494589,1.9298652
NE,2007,0.31999999,0.24795234,0.25482711,0.045217671,7.076879,5.4835277,5.6355648,10,391,401,0.024937656,1.5784847,5.5303841,3.5652134,3.542779,14.209446,9.6290216,2216,2235,4454,2645,912,472,200,88,69,68,425,0.59384823,0.20475976,0.10597216,0.044903457,0.01975752,0.015491693,0.015267176,0.095419846,17.670095,2.0190878
NE,2008,0.31322506,0.25895521,0.26421028,0.046150088,6.7870955,5.6111531,5.7250223,10,372,382,0.02617801,1.6581744,5.5242977,3.6746299,3.874059,14.546202,9.7138948,2129,2321,4451,2614,901,505,191,88,74,78,431,0.58728373,0.20242642,0.11345765,0.042911705,0.019770838,0.016625477,0.017524151,0.096832171,18.25536,2.0751483
NE,2009,0.32964602,0.25617588,0.26355556,0.046717491,7.0561585,5.483511,5.6414752,11,358,369,0.029810298,1.7104257,5.6080256,3.7726526,4.2108145,14.798083,10.045175,2116,2381,4500,2614,914,520,199,104,61,88,452,0.58088887,0.20311111,0.11555555,0.044222221,0.023111111,0.013555556,0.019555556,0.10044444,18.563116,2.1535783
NE,2010,0.32631579,0.2562063,0.2634083,0.047208644,6.9122043,5.4271059,5.5796623,13,403,416,0.03125,1.6691581,5.7546802,3.8123281,4.0438056,15.63039,10.124572,2197,2426,4624,2685,915,549,193,124,59,99,475,0.58066607,0.19788063,0.11872838,0.041738756,0.026816608,0.012759516,0.021410035,0.10272491,18.928864,2.1585038
NE,2011,0.32346722,0.25972223,0.26601294,0.047703978,6.7807183,5.4444566,5.5763259,17,387,404,0.042079207,1.6000139,5.7055373,3.7390091,3.874059,15.709787,9.8726902,2291,2498,4793,2863,883,574,189,124,54,106,473,0.59732944,0.184227,0.11975798,0.039432507,0.025871063,0.01126643,0.022115584,0.098685585,18.808025,2.0735965
NE,2012,0.30997878,0.26143488,0.26622018,0.048084211,6.4465814,5.4370213,5.5365405,15,368,383,0.039164491,1.5790492,5.916471,3.8041618,3.6303902,16.043806,9.8754282,2323,2452,4778,2826,897,584,197,110,53,111,471,0.59146088,0.18773545,0.12222687,0.041230641,0.023022184,0.011092507,0.023231478,0.098576814,19.131901,2.1082056
NE,2013,0.30020285,0.26298559,0.266601,0.048644412,6.1713738,5.4062858,5.4806089,14,363,377,0.037135277,1.5575321,5.9465408,3.7160883,3.5455167,15.378508,9.79603,2567,2499,5075,3037,961,584,214,114,46,119,493,0.59842366,0.18935961,0.11507389,0.042167488,0.022463053,0.009064039,0.023448275,0.09714286,18.916809,2.0474329
NE,2014,0.31106871,0.26141766,0.26626888,0.049164623,6.3270841,5.3171902,5.4158635,16,378,394,0.040609136,1.6998127,5.9295053,3.7928326,3.797399,15.126626,9.79603,2705,2655,5363,3107,1121,611,231,119,57,117,524,0.57933992,0.2090248,0.11392877,0.043072905,0.022189073,0.01062838,0.021816147,0.097706504,18.741253,2.1329293
NH,2011,0.044280443,0.067059353,0.064568199,0.013061083,3.3902581,5.1342874,4.9435563,6,150,156,0.03846154,1.5870295,5.4821749,3.8289175,3.4606433,14.543464,10.628337,1043,1339,2478,1288,589,330,139,79,36,17,271,0.51977402,0.23769169,0.13317192,0.056093626,0.03188055,0.014527845,0.006860371,0.10936239,16.696527,2.4107132
NH,2012,0.05109489,0.06675116,0.065126844,0.013888374,3.6789684,4.8062615,4.6893067,6,190,196,0.030612245,1.5241132,5.571166,3.7374182,3.211499,14.874743,10.294319,1190,1361,2641,1486,540,341,127,87,41,19,274,0.56266564,0.20446801,0.12911776,0.048087846,0.032942068,0.015524423,0.007194245,0.10374858,16.886032,2.2832191
NH,2013,0.049822062,0.065989845,0.06427221,0.014416403,3.4559288,4.577414,4.4582696,7,190,197,0.035532996,1.5662948,5.60254,3.8066602,3.211499,15.211499,10.631075,1189,1373,2645,1490,540,334,124,91,43,23,281,0.56332701,0.20415878,0.12627599,0.046880908,0.034404539,0.016257089,0.008695652,0.10623819,17.516991,2.3184054
NH,2014,0.056478404,0.066580199,0.065416984,0.014583629,3.8727264,4.5654068,4.4856453,9,178,187,0.04812834,1.5916071,5.8464537,3.9653852,3.1266255,15.545517,10.959617,1157,1359,2614,1445,534,334,141,84,44,32,301,0.55279267,0.20428462,0.12777352,0.053940322,0.03213466,0.016832441,0.012241775,0.1151492,17.998495,2.4088013
NJ,2003,0.6277948,0.64184964,0.64072526,0.14461364,4.3411865,4.4383755,4.4306006,51,1535,1586,0.032156367,1.7233672,5.1726322,3.2892001,3.542779,13.629022,8.5448322,16058,12030,28513,16960,6510,2762,1021,577,359,324,2281,0.59481639,0.2283169,0.096868098,0.035808228,0.020236384,0.012590748,0.011363238,0.079998598,15.906382,1.9114505
NJ,2004,0.6267516,0.63523716,0.63452804,0.14480956,4.3281093,4.3867073,4.3818107,49,1491,1540,0.031818181,1.7025104,5.2206035,3.346895,3.4633813,13.875428,8.7967148,15575,12225,28180,16891,6261,2673,1023,574,393,365,2355,0.59939671,0.22217885,0.094854504,0.036302343,0.020369057,0.013946061,0.012952449,0.083569907,16.453634,1.9077965
NJ,2005,0.62606233,0.62499523,0.62508672,0.14490913,4.3203788,4.313015,4.3136463,52,1462,1514,0.034346104,1.7225242,5.2690263,3.3988402,3.3785079,14.12731,8.873374,15781,12624,28828,17079,6583,2695,1072,587,418,394,2471,0.59244484,0.22835438,0.093485497,0.037186068,0.020362148,0.014499792,0.013667268,0.085715279,16.772076,1.9248282
NJ,2006,0.62827641,0.6199289,0.62066901,0.14507465,4.3307114,4.2731719,4.2782731,52,1440,1492,0.034852546,1.7532808,5.3733182,3.4765365,3.4633813,14.376454,8.9582481,15464,12740,28400,16701,6661,2520,1065,574,440,439,2518,0.58806336,0.23454225,0.088732392,0.037500001,0.020211268,0.015492958,0.015457747,0.088661969,17.246109,1.947781
NJ,2007,0.63256538,0.6153512,0.61693275,0.14519586,4.3566351,4.2380767,4.2489696,61,1416,1477,0.041299932,1.7958037,5.4912276,3.5985503,3.542779,14.543464,9.3771391,14921,12793,27875,16134,6636,2544,1062,569,436,494,2561,0.57879823,0.23806278,0.091264576,0.038098656,0.020412557,0.015641255,0.017721973,0.091874443,17.907793,2.0178185
NJ,2008,0.63159895,0.61551476,0.61709094,0.14519607,4.3499727,4.2391973,4.2500529,65,1312,1377,0.047204066,1.9013474,5.6368356,3.792716,3.7125256,14.798083,9.798768,13925,12781,26868,15194,6288,2753,1084,586,407,556,2633,0.56550545,0.23403305,0.1024639,0.040345393,0.021810332,0.015148131,0.020693762,0.097997621,18.675247,2.1410158
NJ,2009,0.63350403,0.61644477,0.61821705,0.14551392,4.3535628,4.2363286,4.248508,72,1206,1278,0.056338027,1.9924543,5.7937598,3.9680276,3.797399,15.293634,10.379192,13304,12842,26316,14529,6147,2906,1116,604,406,608,2734,0.55209756,0.23358414,0.11042712,0.042407662,0.022951817,0.015427876,0.023103815,0.10389117,19.459839,2.2544155
NJ,2010,0.63911647,0.61588347,0.61839771,0.14587305,4.3813195,4.2220511,4.2392869,79,1131,1210,0.065289259,2.0688999,5.918663,4.1037183,3.9589322,15.712525,10.795345,12819,12878,25938,14171,6025,2935,1102,625,413,667,2807,0.5463413,0.23228468,0.11315445,0.042485926,0.024095921,0.015922586,0.025715167,0.1082196,20.194397,2.3226025
NJ,2011,0.64680851,0.61047065,0.61429971,0.14618598,4.4245591,4.1759863,4.2021794,72,1053,1125,0.064000003,1.9730142,5.9156899,4.014977,3.9589322,15.794662,10.543464,11737,12676,24532,13142,5828,2977,1083,624,404,474,2585,0.53570849,0.23756726,0.1213517,0.044146422,0.025436165,0.016468287,0.019321702,0.10537258,18.741156,2.3862906
